Date,Salesperson,SaleType,Price,Discontinued
2017-06,Eve,Buyout,1875.11,N/A
2023-02,David,Subscription,186.57,False
2024-08,Eve,Subscription,182.92,True
2017-12,Bob,Subscription,174.81,True
2019-04,Alice,Buyout,1751.59,N/A
2016-08,Alice,Buyout,1612.99,N/A
2019-09,Eve,Subscription,137.62,False
2018-09,Charlie,Buyout,1370.69,N/A
2024-08,Bob,Buyout,1743.57,N/A
2023-05,Bob,Subscription,153.51,False
2015-05,Alice,Subscription,143.73,True
2020-02,Eve,Buyout,1384.4,N/A
2024-02,Charlie,Subscription,148.54,False
2022-12,Charlie,Buyout,1569.51,N/A
2018-05,Bob,Buyout,1568.11,N/A
2024-06,Charlie,Subscription,69.8,False
2016-04,David,Buyout,1115.48,N/A
2023-04,Charlie,Buyout,1584.31,N/A
2024-11,Bob,Buyout,1754.36,N/A
2022-04,Eve,Subscription,74.0,True
2024-05,Alice,Subscription,115.3,True
2019-11,Alice,Buyout,1764.9,N/A
2016-05,Charlie,Subscription,136.75,True
2023-08,Eve,Buyout,1248.46,N/A
2018-02,Eve,Subscription,198.92,False
2019-03,David,Buyout,1503.16,N/A
2023-09,Charlie,Subscription,127.19,True
2019-05,Charlie,Subscription,69.17,False
2020-05,Alice,Subscription,67.52,True
2022-01,Charlie,Buyout,1612.01,N/A
2022-02,Alice,Buyout,1683.08,N/A
2018-12,Charlie,Buyout,1065.77,N/A
2021-11,Eve,Subscription,107.34,True
2017-09,David,Buyout,1071.72,N/A
2022-05,Charlie,Subscription,150.17,False
2023-03,Alice,Buyout,1006.84,N/A
2016-06,Eve,Subscription,101.06,False
2015-11,David,Subscription,111.4,True
2023-08,David,Subscription,86.55,False
2017-07,Charlie,Subscription,53.97,True
2021-10,David,Buyout,1356.97,N/A
2023-02,David,Buyout,1132.66,N/A
2021-08,Charlie,Subscription,146.05,True
2024-04,Charlie,Buyout,1005.24,N/A
2020-02,David,Buyout,1740.4,N/A
2018-11,Charlie,Subscription,184.65,False
2022-04,David,Subscription,155.99,True
2024-01,Alice,Buyout,1593.52,N/A
2024-05,David,Buyout,1448.55,N/A
2018-01,Eve,Subscription,114.77,False
2015-08,David,Buyout,1008.06,N/A
2024-10,Bob,Subscription,90.95,False
2017-01,Alice,Subscription,53.27,False
2019-08,Charlie,Buyout,1853.59,N/A
2023-05,Bob,Buyout,1080.0,N/A
2023-05,Alice,Buyout,1525.12,N/A
2018-07,Charlie,Subscription,171.36,True
2022-05,Eve,Buyout,1780.74,N/A
2018-11,Alice,Subscription,185.26,True
2018-08,Charlie,Buyout,1092.63,N/A
2015-04,Alice,Buyout,1926.51,N/A
2023-10,David,Buyout,1825.53,N/A
2019-08,Bob,Subscription,199.23,False
2016-05,David,Buyout,1888.44,N/A
2023-03,Bob,Buyout,1033.16,N/A
2019-05,Alice,Buyout,1443.44,N/A
2019-11,Bob,Buyout,1581.67,N/A
2023-05,Alice,Subscription,91.32,True
2018-11,David,Buyout,1721.67,N/A
2019-11,Bob,Buyout,1865.43,N/A
2024-03,Bob,Buyout,1455.51,N/A
2017-12,David,Buyout,1040.37,N/A
2015-09,Alice,Buyout,1043.49,N/A
2017-05,Charlie,Buyout,1080.17,N/A
2021-07,Eve,Buyout,1386.86,N/A
2019-10,Charlie,Subscription,52.59,False
2018-09,Eve,Buyout,1133.68,N/A
2015-03,Eve,Buyout,1813.13,N/A
2017-04,Bob,Subscription,116.37,False
2024-09,Charlie,Buyout,1845.85,N/A
2018-06,David,Buyout,1406.92,N/A
2020-01,David,Buyout,1180.89,N/A
2019-11,Eve,Buyout,1222.38,N/A
2017-02,David,Buyout,1589.28,N/A
2015-07,Charlie,Subscription,162.76,False
2017-02,David,Subscription,140.16,False
2016-06,Charlie,Subscription,64.11,True
2024-01,Alice,Buyout,1086.71,N/A
2021-03,Charlie,Buyout,1700.49,N/A
2017-02,Eve,Subscription,103.99,False
2017-05,Charlie,Buyout,1516.83,N/A
2017-02,Charlie,Buyout,1446.39,N/A
2019-10,Charlie,Buyout,1681.07,N/A
2016-05,Charlie,Subscription,165.66,True
2020-01,Bob,Subscription,169.47,True
2015-03,Charlie,Subscription,148.0,False
2020-08,Eve,Buyout,1703.24,N/A
2018-02,Alice,Subscription,161.7,True
2023-10,Eve,Buyout,1685.63,N/A
2021-06,Charlie,Buyout,1946.52,N/A
2017-10,Bob,Buyout,1383.7,N/A
2021-06,Charlie,Buyout,1996.7,N/A
2024-05,Bob,Subscription,61.86,True
2023-12,Bob,Buyout,1931.29,N/A
2024-12,Eve,Subscription,138.36,True
2019-03,Eve,Subscription,106.66,False
2021-06,David,Buyout,1340.11,N/A
2020-11,David,Subscription,148.36,False
2024-04,David,Subscription,184.22,False
2020-04,Bob,Subscription,170.77,False
2019-01,Alice,Subscription,58.16,False
2023-02,Charlie,Buyout,1297.89,N/A
2024-08,Bob,Buyout,1216.44,N/A
2016-06,David,Buyout,1120.96,N/A
2023-04,Alice,Subscription,144.34,True
2017-11,Alice,Buyout,1084.93,N/A
2016-04,Bob,Subscription,124.48,True
2015-12,Bob,Buyout,1872.0,N/A
2024-05,Charlie,Subscription,179.4,True
2023-05,David,Buyout,1487.82,N/A
2016-11,Eve,Buyout,1855.9,N/A
2017-08,Bob,Subscription,96.05,False
2019-12,Charlie,Buyout,1606.4,N/A
2022-07,Bob,Subscription,131.62,False
2018-12,Eve,Buyout,1353.27,N/A
2023-10,Charlie,Subscription,161.99,True
2021-09,Bob,Subscription,198.96,True
2024-03,Alice,Buyout,1468.38,N/A
2015-11,Eve,Buyout,1195.78,N/A
2015-08,David,Buyout,1304.28,N/A
2019-01,Charlie,Buyout,1532.76,N/A
2015-01,David,Buyout,1940.22,N/A
2019-02,Bob,Subscription,120.94,True
2021-05,Bob,Buyout,1379.52,N/A
2015-10,Eve,Subscription,180.08,False
2019-08,David,Buyout,1035.96,N/A
2019-08,David,Buyout,1602.24,N/A
2017-04,Eve,Buyout,1007.44,N/A
2020-04,Charlie,Buyout,1848.47,N/A
2015-10,Alice,Buyout,1894.16,N/A
2020-03,Charlie,Subscription,144.88,True
2017-04,David,Subscription,63.04,True
2021-05,Eve,Buyout,1494.57,N/A
2019-06,Bob,Buyout,1317.86,N/A
2023-12,Charlie,Subscription,172.56,True
2015-02,Alice,Subscription,129.34,False
2020-04,Charlie,Buyout,1883.02,N/A
2023-01,Alice,Buyout,1776.9,N/A
2015-12,Alice,Buyout,1951.46,N/A
2021-08,Eve,Buyout,1605.44,N/A
2023-10,Charlie,Subscription,80.23,True
2019-06,David,Buyout,1332.81,N/A
2023-05,Bob,Buyout,1687.61,N/A
2020-09,Charlie,Subscription,124.11,True
2019-10,Eve,Buyout,1290.79,N/A
2021-11,Charlie,Buyout,1021.0,N/A
2021-05,Charlie,Subscription,166.12,False
2021-08,Eve,Subscription,150.17,False
2015-04,Charlie,Subscription,177.86,False
2015-07,Alice,Subscription,188.55,False
2019-05,Charlie,Subscription,195.58,True
2015-07,Eve,Buyout,1628.43,N/A
2015-05,Eve,Subscription,89.79,False
2022-12,Eve,Buyout,1299.84,N/A
2022-12,Charlie,Subscription,162.96,True
2019-12,David,Subscription,141.05,True
2021-05,Alice,Buyout,1476.91,N/A
2017-01,Charlie,Buyout,1648.89,N/A
2018-03,Charlie,Subscription,179.01,False
2017-08,Charlie,Subscription,145.19,True
2016-09,Alice,Subscription,167.33,True
2016-07,Eve,Subscription,77.28,False
2024-12,Alice,Buyout,1489.7,N/A
2020-07,David,Subscription,174.35,False
2021-02,Charlie,Subscription,50.41,False
2024-03,David,Buyout,1480.4,N/A
2019-08,Eve,Subscription,140.8,True
2018-11,David,Buyout,1768.28,N/A
2018-06,David,Buyout,1198.41,N/A
2024-02,Alice,Buyout,1552.03,N/A
2017-10,Charlie,Buyout,1122.68,N/A
2016-12,Alice,Buyout,1438.42,N/A
2019-10,David,Buyout,1410.34,N/A
2018-12,Charlie,Subscription,63.63,True
2015-10,Alice,Buyout,1096.42,N/A
2018-08,David,Subscription,101.12,False
2024-01,Alice,Subscription,157.66,True
2023-08,Alice,Subscription,59.72,True
2020-10,David,Subscription,199.56,False
2016-12,David,Subscription,181.19,True
2017-01,Charlie,Subscription,186.03,False
2015-06,Alice,Subscription,63.25,False
2017-11,Bob,Subscription,144.91,False
2022-09,David,Buyout,1751.5,N/A
2018-06,Alice,Buyout,1144.91,N/A
2020-07,Charlie,Subscription,194.18,True
2019-01,Eve,Buyout,1162.67,N/A
2023-03,David,Buyout,1193.93,N/A
2017-06,Charlie,Subscription,64.17,False
2016-02,Bob,Buyout,1676.87,N/A
2023-10,Eve,Buyout,1355.52,N/A
2023-09,Charlie,Buyout,1691.54,N/A
2024-04,Alice,Buyout,1820.96,N/A
2022-11,Bob,Subscription,86.55,False
2017-01,David,Buyout,1733.33,N/A
2015-03,Eve,Subscription,66.53,False
2023-08,Bob,Buyout,1943.25,N/A
2024-09,Eve,Buyout,1522.38,N/A
2016-01,Alice,Buyout,1721.24,N/A
2021-05,Alice,Buyout,1658.56,N/A
2019-05,Alice,Subscription,99.0,False
2018-08,David,Buyout,1733.46,N/A
2016-12,Alice,Subscription,160.46,True
2024-03,David,Subscription,75.1,False
2023-07,Charlie,Subscription,98.16,False
2017-12,Bob,Buyout,1504.76,N/A
2024-11,Bob,Subscription,153.67,True
2019-04,Alice,Subscription,147.44,False
2015-02,Alice,Buyout,1870.32,N/A
2017-02,David,Subscription,174.81,False
2020-05,Charlie,Buyout,1373.87,N/A
2024-01,Eve,Buyout,1011.52,N/A
2021-01,Alice,Subscription,75.39,True
2020-06,David,Buyout,1899.66,N/A
2023-02,Charlie,Subscription,191.51,False
2021-02,Alice,Buyout,1292.19,N/A
2016-11,Bob,Buyout,1168.09,N/A
2017-05,Eve,Subscription,104.63,True
2021-07,Bob,Buyout,1763.52,N/A
2024-10,Alice,Subscription,78.64,False
2019-07,Eve,Subscription,74.97,False
2022-08,Alice,Buyout,1912.06,N/A
2022-02,Eve,Subscription,90.7,True
2017-05,Eve,Subscription,168.28,False
2019-11,Bob,Buyout,1108.11,N/A
2020-12,Bob,Subscription,130.13,True
2019-03,Alice,Subscription,165.72,True
2024-06,Charlie,Buyout,1655.56,N/A
2022-02,Alice,Subscription,131.53,True
2016-05,Alice,Subscription,93.16,False
2020-09,Charlie,Buyout,1153.84,N/A
2016-05,Alice,Buyout,1986.03,N/A
2023-01,David,Buyout,1759.6,N/A
2015-06,Alice,Subscription,132.65,True
2015-05,Bob,Buyout,1023.29,N/A
2024-06,Bob,Buyout,1741.44,N/A
2017-10,Charlie,Subscription,167.0,False
2021-04,Eve,Subscription,171.81,True
2020-10,Bob,Buyout,1367.39,N/A
2018-09,Eve,Buyout,1232.91,N/A
2019-11,Alice,Buyout,1612.98,N/A
2015-12,Bob,Subscription,85.88,False
2015-08,Alice,Subscription,190.12,True
2018-06,Eve,Buyout,1373.17,N/A
2016-04,Charlie,Buyout,1895.21,N/A
2016-01,David,Buyout,1571.51,N/A
2015-12,David,Buyout,1022.45,N/A
2018-06,Alice,Buyout,1154.86,N/A
2019-04,Alice,Subscription,147.56,True
2017-10,Charlie,Subscription,179.09,True
2018-09,Bob,Subscription,164.13,False
2016-08,Alice,Subscription,101.73,False
2022-06,Charlie,Subscription,137.9,False
2022-03,Charlie,Subscription,146.33,False
2019-08,David,Subscription,80.94,True
2016-11,Charlie,Buyout,1006.68,N/A
2017-12,Alice,Buyout,1478.2,N/A
2021-08,Eve,Subscription,151.46,False
2015-04,David,Buyout,1697.33,N/A
2018-01,Bob,Buyout,1997.42,N/A
2015-08,Alice,Subscription,66.2,False
2021-11,Bob,Buyout,1555.74,N/A
2017-09,Bob,Subscription,176.23,True
2019-09,Bob,Subscription,181.98,False
2022-01,Bob,Buyout,1008.81,N/A
2015-03,Bob,Buyout,1901.04,N/A
2023-10,David,Subscription,162.65,False
2015-04,Charlie,Subscription,163.98,True
2019-05,Alice,Buyout,1204.9,N/A
2021-05,Charlie,Subscription,82.37,True
2016-12,David,Buyout,1733.18,N/A
2022-06,Charlie,Subscription,119.31,True
2020-09,Charlie,Buyout,1883.53,N/A
2018-08,Bob,Subscription,196.41,True
2021-04,Bob,Subscription,173.43,True
2021-03,Alice,Subscription,109.69,True
2020-08,David,Buyout,1304.9,N/A
2020-10,Charlie,Subscription,66.13,False
2016-06,Eve,Buyout,1030.51,N/A
2018-04,Charlie,Subscription,192.79,True
2017-01,Bob,Buyout,1904.65,N/A
2016-11,Alice,Buyout,1695.86,N/A
2024-05,Charlie,Subscription,185.7,True
2019-08,Eve,Subscription,73.16,False
2023-08,Eve,Buyout,1798.96,N/A
2015-08,Charlie,Subscription,133.99,False
2017-08,Alice,Subscription,118.6,False
2020-07,David,Buyout,1198.35,N/A
2019-02,Alice,Buyout,1214.82,N/A
2024-07,David,Subscription,144.37,False
2016-06,Charlie,Buyout,1592.35,N/A
2020-04,Eve,Buyout,1287.83,N/A
2019-02,Charlie,Buyout,1336.82,N/A
2020-09,Charlie,Buyout,1736.71,N/A
2016-08,David,Buyout,1281.64,N/A
2023-11,Eve,Subscription,124.09,True
2020-05,Eve,Subscription,128.8,True
2023-11,David,Buyout,1688.55,N/A
2019-07,Bob,Buyout,1245.44,N/A
2018-05,David,Buyout,1182.4,N/A
2021-08,Alice,Buyout,1910.53,N/A
2020-02,Charlie,Subscription,100.25,True
2015-04,Bob,Subscription,197.64,False
2022-12,Eve,Buyout,1263.17,N/A
2019-06,Eve,Buyout,1709.05,N/A
2023-05,David,Buyout,1067.94,N/A
2017-01,David,Buyout,1618.57,N/A
2020-05,Alice,Buyout,1639.05,N/A
2023-09,David,Buyout,1164.63,N/A
2022-04,Eve,Buyout,1332.93,N/A
2020-07,Alice,Buyout,1730.23,N/A
2019-08,Bob,Buyout,1302.05,N/A
2018-10,Charlie,Subscription,143.72,True
2018-03,Eve,Subscription,150.1,False
2022-12,Bob,Subscription,53.92,True
2015-03,Alice,Buyout,1349.2,N/A
2018-02,Charlie,Buyout,1384.55,N/A
2024-05,Charlie,Buyout,1833.02,N/A
2016-03,Bob,Subscription,156.64,False
2021-02,Eve,Buyout,1204.43,N/A
2016-10,Alice,Buyout,1105.94,N/A
2018-01,Alice,Subscription,182.04,False
2016-01,David,Subscription,74.97,False
2019-11,David,Subscription,52.93,True
2019-11,Charlie,Buyout,1529.77,N/A
2016-06,Charlie,Buyout,1979.38,N/A
2020-02,Alice,Subscription,120.7,False
2021-11,Eve,Buyout,1268.73,N/A
2019-04,David,Subscription,120.83,False
2017-09,David,Subscription,157.19,True
2019-02,Charlie,Buyout,1943.23,N/A
2020-04,Bob,Buyout,1342.44,N/A
2015-01,Bob,Buyout,1981.95,N/A
2017-08,Alice,Subscription,148.35,True
2024-12,David,Subscription,184.76,False
2022-10,David,Subscription,157.51,True
2015-05,Bob,Subscription,139.33,False
2022-11,Alice,Subscription,99.72,False
2022-08,Alice,Buyout,1492.08,N/A
2017-01,David,Buyout,1445.39,N/A
2024-05,David,Buyout,1112.57,N/A
2023-04,Alice,Subscription,102.13,False
2016-08,David,Buyout,1252.01,N/A
2023-12,Charlie,Buyout,1064.95,N/A
2016-07,Charlie,Buyout,1746.05,N/A
2016-04,David,Subscription,152.91,False
2015-03,Charlie,Subscription,107.5,False
2015-07,Bob,Buyout,1769.81,N/A
2021-10,Charlie,Buyout,1828.57,N/A
2019-10,Bob,Buyout,1254.43,N/A
2021-07,Eve,Subscription,54.34,False
2024-10,Eve,Buyout,1769.68,N/A
2021-05,Bob,Subscription,67.13,False
2015-04,David,Buyout,1377.45,N/A
2020-07,Bob,Subscription,58.01,False
2020-01,Eve,Buyout,1023.13,N/A
2022-04,David,Buyout,1064.64,N/A
2024-07,Charlie,Buyout,1521.95,N/A
2016-03,Bob,Buyout,1171.38,N/A
2023-10,David,Buyout,1738.75,N/A
2020-10,Charlie,Buyout,1642.58,N/A
2015-03,Charlie,Subscription,50.41,False
2015-05,Eve,Subscription,78.09,False
2017-11,Charlie,Subscription,95.89,False
2017-09,Bob,Subscription,61.94,True
2018-01,David,Buyout,1149.43,N/A
2016-01,David,Subscription,51.75,True
2019-03,David,Buyout,1077.04,N/A
2021-07,Bob,Subscription,117.77,True
2022-02,Alice,Buyout,1439.25,N/A
2023-05,Charlie,Buyout,1169.22,N/A
2016-10,Alice,Buyout,1372.05,N/A
2021-08,Eve,Buyout,1213.04,N/A
2019-04,David,Buyout,1950.24,N/A
2023-10,Alice,Buyout,1974.69,N/A
2018-12,Bob,Buyout,1694.5,N/A
2022-03,Bob,Subscription,97.65,True
2017-04,Alice,Buyout,1072.29,N/A
2022-05,Bob,Buyout,1546.94,N/A
2024-06,Eve,Subscription,177.7,False
2024-05,Eve,Subscription,94.89,False
2022-07,Charlie,Buyout,1575.41,N/A
2018-11,Eve,Buyout,1600.29,N/A
2017-09,Eve,Subscription,170.95,True
2021-11,Alice,Subscription,176.04,True
2024-02,Charlie,Subscription,58.13,False
2015-07,David,Buyout,1678.99,N/A
2024-02,David,Buyout,1286.35,N/A
2022-11,Charlie,Buyout,1876.67,N/A
2018-10,Charlie,Subscription,192.94,True
2023-11,Alice,Subscription,153.44,True
2016-01,Eve,Buyout,1434.77,N/A
2019-07,Alice,Subscription,74.81,False
2017-12,Eve,Subscription,199.96,False
2022-11,David,Subscription,68.92,False
2022-01,Alice,Subscription,57.14,True
2018-04,Alice,Subscription,165.27,True
2023-08,Alice,Buyout,1499.36,N/A
2021-03,Eve,Buyout,1448.19,N/A
2024-04,Alice,Subscription,108.54,False
2015-04,David,Buyout,1632.01,N/A
2020-02,Bob,Subscription,153.98,True
2023-08,Alice,Subscription,144.29,True
2024-04,Charlie,Buyout,1929.17,N/A
2016-04,Eve,Subscription,69.63,True
2020-11,Alice,Buyout,1967.54,N/A
2019-10,Eve,Subscription,152.94,False
2017-12,Eve,Buyout,1717.06,N/A
2019-12,Alice,Buyout,1787.77,N/A
2018-02,Alice,Buyout,1428.15,N/A
2024-01,Eve,Subscription,184.38,True
2015-03,Charlie,Buyout,1695.25,N/A
2015-11,David,Subscription,199.38,True
2024-12,Bob,Buyout,1069.48,N/A
2022-05,Eve,Subscription,179.17,False
2021-06,Eve,Buyout,1780.13,N/A
2016-04,Bob,Subscription,76.39,True
2022-11,Bob,Subscription,127.51,False
2021-09,Charlie,Buyout,1941.06,N/A
2018-03,Bob,Buyout,1878.13,N/A
2015-10,Alice,Subscription,143.29,True
2018-10,Bob,Subscription,58.26,True
2016-05,Charlie,Subscription,106.79,True
2024-10,Eve,Subscription,79.02,True
2017-09,Eve,Buyout,1888.55,N/A
2020-05,Eve,Subscription,180.79,False
2019-08,Alice,Buyout,1497.37,N/A
2022-10,Eve,Buyout,1814.0,N/A
2019-06,Bob,Buyout,1237.49,N/A
2025-01,Bob,Buyout,1327.64,N/A
2023-06,Bob,Subscription,75.75,True
2021-05,David,Subscription,168.59,False
2016-10,Eve,Subscription,63.99,False
2024-11,Alice,Subscription,74.91,True
2016-01,Alice,Buyout,1591.97,N/A
2015-07,Eve,Subscription,128.9,True
2015-04,David,Subscription,153.97,True
2020-10,Bob,Buyout,1197.57,N/A
2016-09,Charlie,Buyout,1720.97,N/A
2020-09,David,Subscription,135.45,False
2015-05,Bob,Buyout,1792.3,N/A
2022-02,David,Subscription,139.59,True
2021-11,Alice,Buyout,1932.85,N/A
2024-04,Eve,Buyout,1941.74,N/A
2018-07,Eve,Buyout,1259.45,N/A
2019-03,Charlie,Subscription,195.54,True
2023-05,Alice,Subscription,185.54,False
2018-03,Alice,Buyout,1812.09,N/A
2021-06,Bob,Buyout,1503.28,N/A
2019-04,Alice,Buyout,1542.41,N/A
2017-02,David,Subscription,130.66,False
2023-06,Bob,Buyout,1521.85,N/A
2019-08,Charlie,Subscription,51.12,True
2017-10,Charlie,Subscription,70.86,True
2015-01,Bob,Subscription,126.95,True
2019-03,Alice,Buyout,1705.75,N/A
2019-07,Charlie,Buyout,1939.75,N/A
2024-07,Alice,Buyout,1527.48,N/A
2022-12,David,Buyout,1534.65,N/A
2024-06,Bob,Buyout,1063.33,N/A
2016-08,David,Buyout,1068.67,N/A
2020-02,Charlie,Subscription,125.77,False
2018-01,Bob,Buyout,1428.93,N/A
2019-07,Eve,Subscription,177.71,True
2024-01,Eve,Subscription,64.88,False
2021-09,Eve,Buyout,1727.9,N/A
2020-04,David,Buyout,1873.76,N/A
2019-09,Eve,Subscription,167.54,False
2021-11,Eve,Subscription,173.56,False
2020-06,David,Subscription,86.46,False
2018-01,Bob,Subscription,63.61,True
2018-09,Charlie,Subscription,173.02,False
2022-01,David,Subscription,186.66,False
2017-12,Alice,Subscription,87.28,True
2018-12,David,Buyout,1911.01,N/A
2016-01,Alice,Subscription,116.8,False
2017-04,Alice,Buyout,1827.24,N/A
2015-03,Alice,Buyout,1254.44,N/A
2019-02,Charlie,Buyout,1337.59,N/A
2016-05,Bob,Subscription,179.86,False
2023-06,David,Subscription,167.18,True
2019-09,Charlie,Subscription,140.05,True
2023-03,Alice,Subscription,197.24,False
2023-05,Eve,Subscription,143.41,False
2019-12,Bob,Subscription,143.5,True
2023-12,Alice,Buyout,1704.57,N/A
2019-07,Bob,Buyout,1578.6,N/A
2019-12,Eve,Buyout,1442.75,N/A
2021-02,Bob,Subscription,159.29,False
2018-02,Bob,Buyout,1952.52,N/A
2017-11,Eve,Buyout,1613.46,N/A
2022-02,Alice,Subscription,176.23,False
2017-01,Alice,Subscription,88.52,True
2018-03,Alice,Subscription,64.38,False
2024-06,Alice,Subscription,50.66,True
2021-10,David,Buyout,1533.36,N/A
2017-12,Alice,Subscription,196.39,False
2016-02,Eve,Subscription,194.02,False
2016-10,David,Buyout,1568.32,N/A
2018-09,Bob,Subscription,180.04,False
2022-12,Bob,Buyout,1569.43,N/A
2024-09,Charlie,Subscription,111.48,False
2023-10,Charlie,Buyout,1506.69,N/A
2020-01,Eve,Buyout,1818.44,N/A
2023-01,Charlie,Buyout,1772.4,N/A
2024-01,Alice,Buyout,1032.68,N/A
2017-11,Alice,Buyout,1719.44,N/A
2020-04,Eve,Subscription,62.51,False
2021-12,Bob,Buyout,1281.92,N/A
2017-11,Bob,Buyout,1339.8,N/A
2022-02,Eve,Buyout,1493.05,N/A
2021-08,Eve,Subscription,55.71,True
2023-11,David,Buyout,1781.6,N/A
2018-11,Alice,Buyout,1194.67,N/A
2023-01,Alice,Buyout,1488.79,N/A
2024-01,David,Buyout,1715.24,N/A
2024-03,David,Subscription,150.92,False
2015-08,Bob,Buyout,1324.8,N/A
2021-01,David,Subscription,52.69,True
2024-05,Charlie,Buyout,1086.14,N/A
2021-11,Eve,Buyout,1964.95,N/A
2017-03,Charlie,Buyout,1674.86,N/A
2022-05,Eve,Subscription,143.55,False
2017-06,David,Subscription,94.48,False
2020-11,David,Subscription,106.92,False
2023-02,David,Buyout,1351.87,N/A
2018-01,Bob,Buyout,1038.68,N/A
2024-01,David,Subscription,158.82,True
2017-02,Charlie,Subscription,194.55,False
2021-09,Bob,Subscription,194.29,True
2016-10,Eve,Buyout,1582.91,N/A
2018-02,David,Subscription,65.68,True
2017-04,David,Buyout,1993.16,N/A
2023-11,Bob,Buyout,1252.5,N/A
2021-08,Charlie,Subscription,124.29,True
2019-12,Eve,Buyout,1633.78,N/A
2018-10,Bob,Subscription,99.46,False
2020-02,Eve,Buyout,1547.04,N/A
2015-09,David,Buyout,1342.16,N/A
2019-07,David,Buyout,1909.58,N/A
2017-12,Eve,Subscription,54.95,True
2015-10,Charlie,Subscription,138.35,True
2016-04,Alice,Buyout,1630.57,N/A
2021-09,David,Subscription,62.83,False
2018-09,Bob,Subscription,177.67,False
2024-08,Charlie,Buyout,1999.01,N/A
2019-01,Bob,Buyout,1311.43,N/A
2021-05,Charlie,Buyout,1677.34,N/A
2015-01,Eve,Buyout,1917.16,N/A
2022-01,Charlie,Subscription,134.02,True
2023-11,Alice,Buyout,1730.34,N/A
2024-02,Bob,Buyout,1145.75,N/A
2016-06,David,Subscription,169.61,False
2022-09,David,Buyout,1719.35,N/A
2024-03,David,Subscription,194.26,True
2020-03,Charlie,Subscription,109.07,True
2018-06,Alice,Subscription,190.31,False
2016-08,Alice,Buyout,1779.7,N/A
2021-03,Eve,Subscription,73.47,True
2018-04,Bob,Subscription,117.43,False
2016-02,Alice,Subscription,136.41,True
2022-01,David,Subscription,114.37,True
2020-02,David,Buyout,1707.47,N/A
2023-01,Bob,Buyout,1254.45,N/A
2024-01,Charlie,Subscription,115.75,False
2018-12,Charlie,Subscription,73.03,True
2022-11,David,Buyout,1908.08,N/A
2020-10,David,Buyout,1559.59,N/A
2017-09,Charlie,Subscription,163.32,True
2022-10,Eve,Subscription,111.34,False
2020-09,Eve,Buyout,1717.27,N/A
2023-02,Eve,Subscription,169.13,True
2021-08,Alice,Subscription,151.56,True
2021-07,Alice,Buyout,1348.02,N/A
2024-07,Charlie,Buyout,1261.34,N/A
