Date,Salesperson,Region,Product_Category,Marketing_Spend,Lead_Generation,Sales_Volume,Revenue,Customer_Satisfaction,Training_Hours,Market_Competition,Price,Customer_Acquisition_Cost,Profit_Margin,Seasonal_Factor,Economic_Index,Digital_Marketing,Social_Media_Engagement,Website_Traffic,Conversion_Rate,Customer_Retention,Product_Quality_Score,Brand_Awareness,Competitor_Price,Market_Share
2015-05-03,Diana,East,Hardware,36502.87,180.0,129.0,100856.1,7.93,48.3,5.07,782.37,1499.85,0.116,1.2,104.57,8207.99,904.0,2349.0,0.136,0.843,7.73,6.74,785.35,0.161
2015-05-03,Charlie,West,Hardware,48259.62,256.0,224.0,175975.17,8.04,46.4,4.26,783.91,1312.08,0.234,1.2,102.03,13224.6,3032.0,5563.0,0.143,0.837,7.68,6.82,767.84,0.172
2015-05-03,Frank,North,Software,63612.63,228.0,157.0,74734.54,7.23,51.6,5.3,475.28,2000.0,0.193,1.0,100.28,13265.4,1742.0,6858.0,0.123,0.908,8.38,6.75,454.66,0.161
2015-05-04,Eve,Central,Hardware,58384.27,188.0,182.0,143264.74,7.68,42.8,5.3,788.35,2000.0,0.146,1.2,99.47,13366.96,1363.0,5216.0,0.148,0.854,7.65,6.47,731.78,0.172
2015-05-04,Charlie,South,Consulting,41187.39,204.0,109.0,141015.2,8.31,30.8,4.93,1289.3,1556.47,0.39,0.8,100.68,10502.69,909.0,4656.0,0.13,0.903,8.22,6.5,1291.2,0.18
2015-05-04,Grace,North,Consulting,41225.5,183.0,107.0,141153.81,8.24,41.8,5.29,1319.57,1577.8,0.4,0.8,102.43,9198.58,1585.0,3643.0,0.143,0.81,8.47,6.46,1308.82,0.175
2015-05-04,Jack,West,Services,41020.21,158.0,100.0,34819.56,7.21,39.5,5.72,348.2,2000.0,0.337,0.9,103.86,9373.31,1955.0,4944.0,0.107,0.796,8.59,6.09,309.28,0.167
2015-05-04,Eve,Central,Software,46392.74,193.0,133.0,63067.88,8.3,57.6,5.14,475.72,1735.12,0.241,1.0,98.61,10460.38,3366.0,6253.0,0.138,0.794,8.27,6.48,443.17,0.153
2015-05-04,Diana,West,Services,38548.78,170.0,131.0,46198.97,7.49,47.6,5.7,353.33,1620.07,0.364,0.9,97.21,10360.53,1637.0,7012.0,0.14,0.794,8.09,6.66,364.21,0.172
2015-05-04,Diana,Central,Software,41295.19,181.0,129.0,59894.47,8.0,49.9,5.49,463.92,1453.04,0.26,1.0,102.45,8726.55,741.0,4309.0,0.157,0.961,8.43,5.93,483.01,0.157
2015-05-05,Grace,South,Support,47219.15,196.0,145.0,30136.2,7.94,39.0,5.4,207.22,1907.09,0.491,1.1,101.12,10633.76,2980.0,5601.0,0.127,0.763,7.41,6.22,225.89,0.161
2015-05-05,Bob,East,Hardware,29277.4,130.0,109.0,84733.94,7.19,41.0,5.67,777.92,1790.23,0.175,1.2,99.38,8165.45,1763.0,6348.0,0.126,0.826,7.72,5.59,781.25,0.174
2015-05-05,Eve,West,Software,41420.31,173.0,146.0,68351.19,8.24,43.3,5.65,468.87,1437.88,0.189,1.0,99.0,8675.02,1540.0,5024.0,0.166,0.89,9.34,6.19,430.0,0.157
2015-05-05,Eve,South,Services,41192.71,179.0,103.0,34715.07,8.13,55.4,4.34,337.22,1723.22,0.302,0.9,101.32,12155.31,1271.0,6339.0,0.134,0.866,7.67,6.18,322.18,0.16
2015-05-05,Eve,West,Hardware,44127.49,284.0,288.0,233644.7,7.98,44.3,6.21,812.29,1193.49,0.05,1.2,103.46,12879.79,2397.0,5471.0,0.13,0.78,8.17,7.13,813.37,0.185
2015-05-05,Alice,South,Services,46723.3,176.0,107.0,38730.44,8.6,32.9,4.49,362.1,1663.61,0.377,0.9,100.85,9957.64,2555.0,4591.0,0.16,0.861,8.48,6.82,328.82,0.16
2015-05-05,Bob,East,Hardware,56604.15,266.0,201.0,181041.86,7.75,39.3,5.03,902.76,1600.41,0.108,1.2,100.65,15735.16,3873.0,7295.0,0.133,0.862,8.5,6.07,922.03,0.174
2015-05-05,Alice,South,Hardware,64243.25,302.0,239.0,207952.45,8.14,49.1,5.8,869.65,1576.33,0.094,1.2,101.1,17906.24,3879.0,7018.0,0.135,0.786,8.14,6.65,897.69,0.18
2015-05-05,Frank,Central,Support,30240.36,69.0,100.0,20078.25,7.37,43.3,5.13,200.78,2000.0,0.479,1.1,102.33,6864.94,760.0,3452.0,0.149,0.8,8.12,6.72,260.11,0.15
2015-05-05,Grace,Central,Consulting,43206.13,179.0,105.0,137814.62,8.51,45.5,6.07,1309.82,1508.87,0.35,0.8,97.78,9923.99,1942.0,4369.0,0.16,0.979,8.73,6.18,1317.26,0.164
2015-05-05,Ivy,Central,Hardware,62895.13,224.0,182.0,160613.94,7.91,33.0,5.95,882.51,2000.0,0.119,1.2,97.24,15620.57,2546.0,7046.0,0.116,0.815,8.15,6.78,954.44,0.147
2015-05-05,Grace,East,Services,59705.68,313.0,234.0,85350.95,8.21,35.2,5.23,364.39,1243.62,0.311,0.9,102.53,16721.4,2832.0,4418.0,0.154,0.848,8.2,6.48,344.29,0.173
2015-05-05,Charlie,South,Services,52240.05,240.0,125.0,46254.64,8.54,47.9,4.72,371.48,1422.33,0.349,0.9,99.93,13563.13,1971.0,5974.0,0.153,0.929,8.06,6.84,372.04,0.155
2015-05-05,Charlie,South,Support,41733.69,185.0,126.0,25242.71,7.68,21.3,5.21,199.84,1564.48,0.523,1.1,101.29,9098.47,1512.0,4024.0,0.144,0.833,7.9,6.42,205.62,0.16
2015-05-06,Diana,South,Hardware,44635.25,180.0,135.0,114347.58,7.45,44.3,4.94,849.21,1789.91,0.066,1.2,102.79,13118.68,2437.0,7662.0,0.138,0.877,8.09,6.37,838.35,0.17
2015-05-06,Jack,East,Software,53960.8,269.0,205.0,96552.83,8.51,35.6,5.51,471.35,1411.5,0.197,1.0,103.46,15502.18,2325.0,11846.0,0.142,0.878,8.33,6.19,455.74,0.177
2015-05-06,Henry,East,Services,58060.84,273.0,155.0,59706.94,7.24,37.5,5.61,384.1,1332.14,0.289,0.9,98.9,17003.26,1301.0,6198.0,0.16,0.793,8.18,6.64,346.47,0.166
2015-05-06,Charlie,Central,Support,28695.16,108.0,100.0,20321.01,8.6,44.5,5.72,203.21,2000.0,0.43,1.1,102.62,5797.14,931.0,3038.0,0.13,0.839,7.65,6.24,198.59,0.183
2015-05-06,Grace,West,Hardware,49442.03,225.0,213.0,183039.98,7.98,44.2,4.76,857.65,1352.91,0.125,1.2,98.84,12343.37,1665.0,6349.0,0.163,0.791,7.71,6.39,844.64,0.16
2015-05-06,Henry,East,Hardware,42944.32,172.0,133.0,105427.52,6.73,45.5,4.93,794.17,1864.42,0.1,1.2,98.52,12609.64,1242.0,7951.0,0.134,0.802,8.23,6.19,828.42,0.162
2015-05-06,Henry,South,Hardware,31690.32,131.0,109.0,80752.89,7.49,54.0,6.69,737.8,1827.65,0.125,1.2,94.95,8298.8,717.0,2003.0,0.133,0.807,7.51,6.23,679.36,0.165
2015-05-06,Ivy,North,Support,48305.75,195.0,151.0,30871.63,7.93,52.4,5.79,204.86,1707.64,0.502,1.1,101.09,9930.43,1898.0,5023.0,0.145,0.832,8.07,6.54,174.75,0.163
2015-05-06,Charlie,South,Hardware,43973.99,176.0,147.0,114807.47,8.17,34.2,5.9,781.83,1787.47,0.109,1.2,102.48,12072.82,2185.0,5702.0,0.14,0.846,7.64,6.13,805.15,0.168
2015-05-06,Diana,East,Support,39323.61,159.0,117.0,26176.68,8.03,50.6,5.3,223.47,2000.0,0.443,1.1,101.0,11621.55,715.0,6367.0,0.123,0.845,7.78,5.68,229.04,0.171
2015-05-06,Henry,Central,Services,26996.09,107.0,100.0,36262.51,7.34,46.4,6.62,362.63,2000.0,0.257,0.9,97.11,7657.05,1360.0,2777.0,0.124,0.948,7.88,5.16,356.41,0.176
2015-05-07,Grace,Central,Hardware,63107.96,266.0,244.0,198591.27,7.85,46.8,5.81,812.47,1674.13,0.074,1.2,100.82,18928.78,2133.0,12722.0,0.142,0.871,7.17,7.2,837.99,0.176
2015-05-07,Henry,Central,Support,41397.57,151.0,100.0,21486.85,7.69,46.6,6.5,214.87,2000.0,0.443,1.1,98.91,9964.46,1314.0,4539.0,0.119,0.871,8.22,6.55,233.6,0.158
2015-05-07,Alice,Central,Support,49410.12,273.0,240.0,50865.17,8.26,46.4,5.47,212.35,1099.86,0.504,1.1,101.23,14768.13,2155.0,9086.0,0.165,0.875,8.12,6.41,201.92,0.175
2015-05-07,Frank,West,Hardware,37355.34,149.0,129.0,98359.16,7.35,42.3,6.22,760.01,1869.01,0.143,1.2,95.13,9301.92,2365.0,4241.0,0.134,0.882,8.21,6.08,757.39,0.164
2015-05-07,Bob,East,Software,33853.29,177.0,121.0,56644.72,8.17,44.3,5.43,467.76,1396.29,0.24,1.0,99.62,8657.86,1998.0,4981.0,0.137,0.958,8.44,6.08,496.67,0.163
2015-05-07,Frank,Central,Software,38273.15,143.0,100.0,47170.53,7.67,44.7,5.76,471.71,1911.74,0.228,1.0,96.71,8175.39,1122.0,4414.0,0.14,0.857,8.18,6.89,421.9,0.145
2015-05-07,Frank,South,Software,46890.55,156.0,105.0,53008.71,7.52,48.5,6.29,503.41,2000.0,0.215,1.0,95.2,9429.82,1094.0,4312.0,0.141,0.786,8.02,6.31,498.41,0.172
2015-05-07,Frank,South,Support,44869.31,169.0,137.0,28445.81,7.0,37.9,5.7,207.27,1819.08,0.471,1.1,97.64,11323.56,2533.0,4695.0,0.146,0.802,7.96,6.59,223.82,0.171
2015-05-07,Ivy,North,Hardware,66644.18,366.0,425.0,345087.44,7.98,53.3,5.41,811.9,1066.61,0.153,1.2,98.65,16011.59,2071.0,7578.0,0.171,0.886,7.79,7.1,758.19,0.158
2015-05-07,Bob,South,Support,54321.61,240.0,174.0,37377.65,7.75,39.6,5.86,214.7,1695.24,0.446,1.1,99.67,11438.08,1631.0,6200.0,0.134,0.858,8.38,7.02,234.49,0.155
2015-05-08,Grace,West,Software,59044.4,315.0,255.0,118133.36,8.86,51.6,4.38,462.93,1312.79,0.219,1.0,104.11,13949.69,2846.0,7815.0,0.143,0.903,8.43,6.97,501.84,0.174
2015-05-08,Grace,East,Services,34298.96,199.0,124.0,49644.91,8.42,32.0,5.41,401.19,1233.25,0.363,0.9,97.98,7871.64,1535.0,3009.0,0.14,0.748,8.21,6.96,442.04,0.163
2015-05-08,Grace,South,Services,48059.77,238.0,144.0,51995.41,8.68,45.9,6.24,360.08,1307.71,0.296,0.9,97.3,12852.29,2176.0,3011.0,0.155,0.887,8.42,6.14,392.01,0.163
2015-05-08,Henry,North,Software,43308.34,159.0,102.0,50103.28,7.94,52.2,6.06,492.14,2000.0,0.248,1.0,96.26,11168.39,1769.0,9146.0,0.119,0.887,7.9,6.41,517.03,0.154
2015-05-08,Diana,North,Support,40005.47,183.0,164.0,33258.85,7.71,41.5,5.33,203.17,1625.28,0.448,1.1,102.66,9670.35,1624.0,4424.0,0.134,0.862,7.78,5.58,203.25,0.17
2015-05-08,Eve,East,Consulting,61866.55,331.0,139.0,170152.17,7.17,46.7,5.25,1222.02,1888.77,0.42,0.8,100.64,18481.67,2806.0,12782.0,0.099,0.794,7.73,7.12,1219.05,0.181
2015-05-08,Ivy,West,Software,57162.31,219.0,119.0,55973.96,7.4,41.9,6.15,468.86,2000.0,0.201,1.0,98.91,13295.19,1154.0,3030.0,0.119,0.807,7.59,6.96,489.91,0.17
2015-05-08,Grace,West,Consulting,51817.67,248.0,168.0,204628.28,8.15,43.8,6.12,1219.31,1277.27,0.329,0.8,99.67,11609.63,2101.0,7554.0,0.164,0.803,7.67,5.85,1228.72,0.187
2015-05-08,Bob,West,Consulting,38174.07,190.0,105.0,135124.3,7.61,41.0,6.04,1282.03,1456.51,0.348,0.8,103.84,9369.76,2016.0,5038.0,0.138,0.891,8.21,7.3,1187.62,0.168
2015-05-08,Eve,South,Consulting,50527.51,219.0,144.0,180888.26,8.22,39.8,5.0,1259.55,1532.37,0.401,0.8,100.18,14638.14,2185.0,7998.0,0.151,0.968,8.46,6.79,1216.93,0.171
2015-05-09,Alice,South,Services,46921.01,237.0,174.0,63452.98,8.61,34.6,5.9,365.04,1213.41,0.34,0.9,99.17,10776.52,1856.0,5413.0,0.163,0.865,7.97,6.55,390.58,0.144
2015-05-09,Charlie,South,Support,38009.41,133.0,104.0,21755.03,8.66,48.4,5.64,208.79,1914.33,0.502,1.1,102.6,7970.58,931.0,2715.0,0.149,0.818,8.08,6.72,198.22,0.155
2015-05-09,Alice,South,Support,45322.56,197.0,118.0,23241.81,8.04,28.3,5.53,196.48,2000.0,0.446,1.1,100.99,13467.12,1785.0,7388.0,0.108,0.919,7.98,6.93,200.72,0.156
2015-05-09,Diana,South,Services,47581.24,163.0,100.0,33489.8,7.13,34.6,5.86,334.9,2000.0,0.292,0.9,102.66,11807.39,1743.0,9093.0,0.123,0.968,8.14,6.86,315.08,0.157
2015-05-09,Eve,Central,Services,33137.69,141.0,101.0,35099.22,8.3,42.1,5.42,347.97,1452.87,0.328,0.9,99.26,8658.41,1426.0,3195.0,0.161,0.912,7.98,6.82,341.17,0.174
2015-05-09,Frank,West,Hardware,50613.93,184.0,175.0,143547.2,7.47,40.4,5.85,821.53,2000.0,0.094,1.2,99.33,14258.49,100.0,5821.0,0.128,0.799,7.95,6.53,793.01,0.177
2015-05-09,Grace,North,Software,62384.86,319.0,302.0,140924.97,8.11,46.2,5.46,467.32,1151.11,0.192,1.0,99.54,15238.68,3738.0,8629.0,0.17,0.874,7.63,6.85,462.43,0.191
2015-05-09,Jack,East,Support,42962.75,210.0,133.0,25224.33,8.14,37.4,4.79,189.49,1561.13,0.461,1.1,100.45,12102.63,100.0,4288.0,0.131,0.881,7.35,7.48,236.93,0.156
2015-05-09,Ivy,West,Software,50834.94,246.0,190.0,84351.36,7.95,49.9,5.69,442.99,1473.82,0.239,1.0,99.13,14146.78,3208.0,5320.0,0.14,0.829,8.01,7.5,448.95,0.168
2015-05-10,Eve,North,Hardware,59529.7,296.0,229.0,185532.48,7.7,44.0,5.7,810.83,1554.8,0.139,1.2,99.79,16662.85,4187.0,5625.0,0.129,0.871,8.14,6.93,833.18,0.183
2015-05-10,Diana,Central,Consulting,45827.55,167.0,100.0,125398.11,8.03,50.3,5.94,1253.98,1717.88,0.373,0.8,98.89,12151.08,1733.0,5033.0,0.16,0.817,8.56,6.48,1245.89,0.176
2015-05-10,Jack,Central,Software,40556.53,141.0,105.0,48518.32,8.33,36.2,5.92,461.05,1836.95,0.278,1.0,101.76,11254.5,1606.0,9497.0,0.157,0.85,8.05,6.71,469.99,0.16
2015-05-10,Henry,East,Support,49940.38,199.0,149.0,29141.34,7.75,50.2,5.11,196.13,1826.78,0.495,1.1,101.41,12397.74,2283.0,5871.0,0.137,0.814,7.49,7.05,163.54,0.168
2015-05-10,Frank,North,Software,39335.94,186.0,119.0,59407.45,7.65,30.9,5.34,501.02,1622.49,0.197,1.0,101.46,11023.15,2549.0,5598.0,0.13,0.826,8.56,6.6,522.81,0.164
2015-05-10,Grace,North,Support,63172.47,318.0,310.0,65073.82,8.14,33.1,5.56,209.98,1291.51,0.444,1.1,101.23,17424.01,100.0,8308.0,0.154,0.821,7.8,6.4,178.62,0.173
2015-05-10,Bob,Central,Support,50770.05,152.0,104.0,20462.75,7.82,41.2,6.16,197.63,2000.0,0.454,1.1,101.66,14664.42,2319.0,6474.0,0.114,0.834,8.19,6.18,221.71,0.155
2015-05-10,Frank,South,Software,44247.14,120.0,100.0,49646.48,7.35,45.6,5.73,496.46,2000.0,0.211,1.0,101.42,10881.7,1350.0,6177.0,0.118,0.768,8.19,5.79,491.67,0.143
2015-05-10,Ivy,South,Support,42495.55,155.0,125.0,24603.39,8.39,42.8,4.81,197.25,1908.03,0.533,1.1,101.69,9931.58,1551.0,4825.0,0.144,0.922,8.41,6.89,175.25,0.165
2015-05-10,Bob,North,Hardware,45918.38,264.0,191.0,157467.15,8.06,58.0,5.1,825.01,1476.67,0.162,1.2,100.89,10168.04,1274.0,3659.0,0.118,0.88,8.17,7.25,777.24,0.159
2015-05-10,Alice,West,Software,44933.49,247.0,140.0,65045.91,8.64,52.4,5.23,464.53,1474.81,0.259,1.0,99.41,11258.86,1441.0,5530.0,0.123,0.888,7.93,6.22,466.99,0.158
2015-05-10,Henry,West,Consulting,33031.53,118.0,100.0,120659.43,8.14,60.9,4.3,1206.59,1699.16,0.398,0.8,103.87,7114.18,1085.0,3973.0,0.164,0.847,8.28,6.41,1217.06,0.155
2015-05-10,Alice,West,Software,50498.5,258.0,243.0,107579.28,7.89,46.0,5.51,442.91,1197.6,0.23,1.0,97.54,11060.08,1781.0,7282.0,0.163,0.848,7.87,6.91,459.22,0.155
2015-05-10,Alice,West,Hardware,57109.51,306.0,252.0,209964.76,8.51,56.4,5.23,834.29,1227.51,0.128,1.2,102.45,12898.01,3440.0,5972.0,0.152,0.945,7.81,6.22,802.16,0.165
2015-05-10,Eve,South,Hardware,58160.29,227.0,202.0,167271.48,6.76,34.4,5.21,830.1,1635.3,0.149,1.2,100.59,17237.28,2362.0,12525.0,0.157,0.868,7.59,6.97,820.6,0.179
2015-05-10,Bob,South,Consulting,44237.68,171.0,100.0,124378.03,7.86,56.7,6.15,1243.78,2000.0,0.415,0.8,101.08,10000.52,2759.0,3549.0,0.129,0.791,8.26,6.78,1236.47,0.182
2015-05-11,Diana,East,Services,42733.39,191.0,131.0,46563.25,8.46,47.5,5.27,355.21,1469.48,0.297,0.9,98.57,10355.53,2360.0,3616.0,0.152,0.923,8.36,7.3,369.68,0.163
2015-05-11,Henry,Central,Support,49359.44,215.0,205.0,42801.12,6.92,49.8,5.21,208.61,1575.56,0.511,1.1,98.67,12957.29,936.0,4944.0,0.145,0.734,7.98,6.63,204.92,0.158
2015-05-11,Grace,West,Services,45891.09,226.0,104.0,41156.84,7.66,36.9,6.59,394.68,1831.92,0.236,0.9,99.14,9973.75,1735.0,4035.0,0.111,0.918,7.83,6.16,422.78,0.164
2015-05-11,Jack,West,Hardware,57605.23,236.0,153.0,126078.98,7.6,45.6,6.93,825.99,2000.0,0.081,1.2,98.11,15483.81,1641.0,10910.0,0.121,0.929,7.59,6.61,818.64,0.173
2015-05-11,Ivy,West,Hardware,46247.37,258.0,240.0,197974.35,8.11,47.7,6.18,825.1,1162.24,0.107,1.2,94.26,11545.48,1315.0,4981.0,0.154,0.816,7.6,6.82,812.54,0.161
2015-05-11,Henry,West,Software,36073.92,152.0,100.0,46214.6,7.52,51.8,5.29,462.15,1485.72,0.203,1.0,100.36,10779.42,1046.0,6934.0,0.16,0.844,8.15,6.73,476.57,0.15
2015-05-11,Bob,Central,Hardware,39089.0,147.0,112.0,99298.56,7.51,47.8,5.57,887.56,2000.0,0.109,1.2,99.94,11595.1,1879.0,5107.0,0.127,0.785,7.8,6.39,882.02,0.171
2015-05-11,Ivy,East,Hardware,48763.61,226.0,224.0,180377.56,8.55,53.1,5.3,807.06,1430.7,0.16,1.2,102.56,14349.36,1972.0,1000.0,0.151,0.794,8.21,6.62,848.02,0.168
2015-05-11,Henry,West,Consulting,46563.35,148.0,100.0,120452.61,7.12,49.2,5.01,1204.53,2000.0,0.402,0.8,101.16,10334.97,2066.0,5606.0,0.144,0.897,8.0,6.69,1204.87,0.179
2015-05-12,Eve,East,Hardware,51135.32,284.0,225.0,188155.84,7.41,37.7,6.07,836.07,1211.47,0.116,1.2,97.61,13091.95,2428.0,2023.0,0.149,0.912,8.09,7.14,874.32,0.169
2015-05-12,Henry,South,Services,56668.03,173.0,100.0,35053.96,8.25,64.7,5.89,350.54,2000.0,0.349,0.9,101.58,14843.01,2570.0,4345.0,0.15,0.923,7.83,6.44,358.32,0.156
2015-05-12,Bob,North,Services,29819.1,145.0,109.0,38085.34,7.4,31.5,5.9,350.37,1461.4,0.319,0.9,98.88,6893.67,1465.0,3839.0,0.141,0.811,7.6,6.06,407.16,0.153
2015-05-12,Ivy,North,Software,40816.14,231.0,165.0,76453.08,7.47,32.8,5.88,462.71,1475.19,0.242,1.0,97.03,10767.08,829.0,5870.0,0.12,0.844,8.33,6.28,468.82,0.155
2015-05-12,Grace,North,Hardware,57117.23,319.0,290.0,234104.36,8.89,41.9,5.11,807.96,1053.43,0.096,1.2,100.69,15625.75,2373.0,8192.0,0.17,0.882,7.8,6.6,816.57,0.175
2015-05-12,Ivy,West,Software,41266.14,187.0,147.0,73826.96,7.88,41.3,5.47,500.73,1459.81,0.18,1.0,102.07,8459.62,1574.0,2951.0,0.151,0.729,7.83,6.59,468.2,0.173
2015-05-12,Frank,North,Hardware,54034.3,268.0,265.0,203774.17,7.05,39.1,5.39,768.07,1396.37,0.17,1.2,98.71,14088.18,1188.0,6241.0,0.144,0.861,8.25,6.62,790.82,0.18
2015-05-12,Alice,Central,Support,56430.47,213.0,219.0,49838.51,8.7,42.6,4.79,227.21,1472.06,0.445,1.1,99.95,16056.92,2576.0,7987.0,0.18,0.921,7.79,6.88,228.23,0.168
2015-05-13,Diana,East,Consulting,44651.18,189.0,119.0,149751.96,8.0,56.2,5.36,1255.99,1411.14,0.322,0.8,99.48,9785.97,2088.0,6190.0,0.168,0.867,8.35,6.66,1245.61,0.153
2015-05-13,Charlie,West,Services,44717.14,252.0,165.0,62488.45,8.58,38.4,6.09,377.76,1197.9,0.239,0.9,98.7,12269.67,283.0,6140.0,0.148,0.925,8.01,6.41,380.34,0.161
2015-05-13,Bob,Central,Software,47418.46,182.0,148.0,67361.75,7.79,48.6,4.61,456.6,1608.19,0.228,1.0,103.5,11660.4,3140.0,7052.0,0.162,0.885,8.05,6.31,486.59,0.18
2015-05-13,Bob,East,Hardware,50384.74,215.0,198.0,172483.02,7.73,36.2,5.67,870.68,1517.97,0.17,1.2,95.0,11032.73,2686.0,5140.0,0.154,0.874,7.48,6.55,853.94,0.172
2015-05-13,Frank,West,Hardware,40891.05,181.0,164.0,126655.61,7.08,40.4,5.03,771.84,1545.09,0.081,1.2,105.08,10833.77,2102.0,6982.0,0.146,0.879,7.84,6.88,745.44,0.184
2015-05-13,Ivy,North,Hardware,51605.33,267.0,274.0,222131.38,7.91,45.5,5.45,810.96,1257.07,0.165,1.2,97.69,13228.05,2177.0,7942.0,0.154,0.799,7.59,6.7,842.49,0.156
2015-05-13,Diana,South,Consulting,32025.67,148.0,106.0,141542.29,7.98,49.0,5.96,1330.04,1487.36,0.415,0.8,101.08,6419.63,322.0,4428.0,0.145,0.852,8.8,6.47,1410.43,0.15
2015-05-13,Ivy,West,Services,31343.16,125.0,100.0,36051.43,8.34,49.9,6.51,360.51,1844.89,0.286,0.9,99.92,6325.86,863.0,2739.0,0.136,0.853,8.04,6.06,315.54,0.158
2015-05-14,Henry,South,Consulting,49657.68,158.0,100.0,120957.41,7.9,53.8,4.21,1209.57,1760.14,0.363,0.8,100.73,12571.72,1840.0,6873.0,0.178,0.85,8.32,6.59,1174.62,0.174
2015-05-14,Grace,North,Support,53160.4,281.0,237.0,45422.07,8.5,46.0,5.26,191.94,1322.64,0.452,1.1,98.76,12198.44,2154.0,7668.0,0.143,0.866,7.96,7.31,166.91,0.162
2015-05-14,Henry,West,Hardware,43861.59,183.0,185.0,155868.96,7.94,49.4,5.26,840.9,1667.24,0.15,1.2,98.8,10310.08,2075.0,5337.0,0.143,0.846,7.83,6.84,837.01,0.179
2015-05-14,Alice,South,Support,42310.17,190.0,138.0,29287.88,9.02,33.9,5.75,212.58,1554.2,0.492,1.1,97.89,11207.77,2148.0,5734.0,0.144,0.903,8.39,6.03,194.78,0.159
2015-05-14,Bob,East,Services,48922.96,272.0,215.0,77119.25,7.41,44.5,5.34,358.22,1257.69,0.313,0.9,103.16,12537.69,3152.0,8852.0,0.143,0.852,8.15,6.78,375.26,0.158
2015-05-14,Jack,South,Software,42315.08,196.0,113.0,57967.05,7.63,28.4,5.52,512.19,1706.24,0.239,1.0,101.09,11167.64,1310.0,7188.0,0.126,0.873,8.09,6.59,503.18,0.169
2015-05-14,Diana,East,Consulting,44733.48,162.0,100.0,131393.27,7.88,51.8,5.56,1313.93,2000.0,0.356,0.8,98.99,8991.26,1198.0,6486.0,0.121,0.895,8.15,6.66,1262.88,0.173
2015-05-14,Grace,North,Hardware,58712.29,213.0,183.0,157081.53,8.14,54.1,5.5,857.84,1818.22,0.118,1.2,99.88,14837.03,2009.0,4741.0,0.152,0.83,7.65,6.72,871.39,0.167
2015-05-14,Diana,East,Support,45427.5,226.0,155.0,33110.4,7.77,44.0,5.28,213.05,1393.04,0.471,1.1,100.15,10993.45,1573.0,2851.0,0.144,0.903,8.42,6.63,219.81,0.152
2015-05-15,Bob,East,Support,38875.38,168.0,128.0,26853.12,7.47,35.6,4.66,209.23,1610.0,0.508,1.1,102.49,10768.41,2248.0,6678.0,0.144,0.879,8.31,5.84,212.17,0.169
2015-05-15,Alice,South,Support,44484.03,224.0,212.0,49979.9,8.81,65.1,5.43,235.48,1130.85,0.481,1.1,98.96,11712.54,2504.0,6982.0,0.176,0.979,8.1,7.44,269.35,0.167
2015-05-15,Ivy,West,Hardware,39525.28,178.0,162.0,145357.19,7.9,31.1,5.41,897.15,1435.51,0.127,1.2,99.74,9801.62,1701.0,3393.0,0.155,0.774,7.93,6.45,906.42,0.164
2015-05-15,Ivy,West,Hardware,50002.22,284.0,237.0,185098.05,7.14,44.7,5.5,781.23,1338.59,0.129,1.2,96.72,13035.02,1764.0,11725.0,0.132,0.858,7.21,6.71,805.64,0.163
2015-05-15,Jack,South,Support,51539.99,266.0,160.0,34753.92,6.95,42.0,5.79,217.75,1770.49,0.444,1.1,102.49,15217.29,2670.0,1000.0,0.109,0.875,7.93,6.77,216.49,0.176
2015-05-16,Jack,West,Consulting,46498.33,221.0,121.0,149097.02,7.59,43.1,4.76,1229.0,1552.18,0.375,0.8,97.75,13356.47,1557.0,7140.0,0.136,0.874,8.49,6.31,1177.19,0.142
2015-05-16,Charlie,East,Consulting,36580.06,163.0,100.0,126242.95,7.63,38.2,5.55,1262.43,1500.88,0.407,0.8,101.64,9546.08,940.0,2318.0,0.149,0.879,8.25,6.66,1217.72,0.179
2015-05-16,Jack,Central,Support,44284.45,156.0,114.0,26045.92,8.46,57.7,6.48,227.9,2000.0,0.464,1.1,97.28,12548.33,1776.0,3037.0,0.129,0.857,8.09,5.85,263.02,0.177
2015-05-16,Diana,North,Services,30647.12,114.0,100.0,38320.48,7.38,40.7,5.72,383.2,1975.02,0.317,0.9,104.45,6822.26,905.0,4086.0,0.136,0.819,8.35,6.05,395.12,0.158
2015-05-16,Ivy,South,Hardware,67350.99,326.0,278.0,221976.9,8.03,45.3,5.53,797.79,1601.51,0.144,1.2,99.12,18915.59,2670.0,11031.0,0.129,0.966,7.55,6.44,750.28,0.193
2015-05-16,Bob,Central,Software,45416.36,183.0,131.0,60810.15,7.94,62.2,4.98,465.88,1583.13,0.253,1.0,98.49,10081.28,1385.0,5940.0,0.156,0.912,8.22,6.33,478.79,0.162
2015-05-16,Jack,West,Consulting,50048.08,263.0,107.0,135930.4,7.91,59.7,4.95,1265.39,1696.19,0.34,0.8,103.04,14183.5,911.0,12140.0,0.112,0.904,8.36,6.07,1215.55,0.156
2015-05-16,Alice,West,Support,52530.41,257.0,245.0,50812.36,8.7,43.1,5.56,207.28,1417.12,0.486,1.1,101.04,11197.76,1970.0,4707.0,0.144,0.849,7.76,5.33,224.14,0.149
2015-05-16,Alice,East,Consulting,48374.6,221.0,138.0,166855.82,8.19,39.3,5.42,1206.48,1508.59,0.348,0.8,100.31,11037.66,1397.0,5587.0,0.145,0.871,8.25,6.38,1197.67,0.178
